archive_key	https_url	original_key	version_id	original_last_modified	bytes	original_etag	original_storage_class	archive_etag	archive_last_modified	archive_encryption	status
version-history/2026-07-16-snapshot/objects/ec/eca936ca1a469d91ed02ef199310282bb1f511368be8f3a883b1cf2c6ec33eef	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ec/eca936ca1a469d91ed02ef199310282bb1f511368be8f3a883b1cf2c6ec33eef	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr19.pileups.table	QhK5b6hCC24jNwmeEociUfh7TJrHUkM.	2026-07-16T15:32:53+00:00	4915828	54822fea1c81a5b71ef4a9ce17991e82	STANDARD	51f75f95710c356dbd0c0ee4c7501309	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b2/b2bf16cccdc4f23888646fa19e5696f47f0d12572177e8bd6622be26cc259e58	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b2/b2bf16cccdc4f23888646fa19e5696f47f0d12572177e8bd6622be26cc259e58	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr2.pileups.table	UTxBzwIiXM71q1LyoeyUF952CDyGdANo	2026-07-16T15:32:53+00:00	16853575	5d930fe804007647d11786b202a166f8-3	STANDARD	00d10e04b9918f4d209213de10a278b5	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/80/8053f25efb2efb91ee87c055ca7732fdba6fba913c7cc79fe9c4c58a2dc5461b	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/80/8053f25efb2efb91ee87c055ca7732fdba6fba913c7cc79fe9c4c58a2dc5461b	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr20.pileups.table	4u3fPxMvqAXssGrHktQx7UqqsuPU3j2d	2026-07-16T15:32:53+00:00	4509215	410cd27a9bbfc9fe4ace8c13a5432613	STANDARD	4bf9c28166975b328e2f49387e9e7d09	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/5c/5ce640597580e854f997c13daf83fb6d1f24d3b669a7b01c4ed61433b6e8b6d7	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/5c/5ce640597580e854f997c13daf83fb6d1f24d3b669a7b01c4ed61433b6e8b6d7	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr21.pileups.table	DpRzNcMC4bdjiPEx.m91MQ7TLpBzTq9e	2026-07-16T15:32:53+00:00	2873453	2634c5d416391143a36a6e4a9cc073ec	STANDARD	d837cd9ad0fcf15367142b1cd1dac938	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b7/b7dc912ddc677d59e86827afe0b730044ef63fab8035f590243122c7352918e6	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b7/b7dc912ddc677d59e86827afe0b730044ef63fab8035f590243122c7352918e6	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr22.pileups.table	N6DIa.cF9NRGR64I2_wKcqnETvUNsdxT	2026-07-16T15:32:53+00:00	2953817	9d79d294179f9adf8bf74ef6979a6e3a	STANDARD	82d3484e249682fc0e75ecbf705d7c37	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/74/74b10465307613f4a38612541041d9a296347bdc59ed2334c9974dabf8fb2ace	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/74/74b10465307613f4a38612541041d9a296347bdc59ed2334c9974dabf8fb2ace	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr3.pileups.table	yyjBFruUfxv0gkUl7KeOVGsWIKv5FK7B	2026-07-16T15:32:53+00:00	14233566	0706761baccca716c40dda086fd7fb8b-2	STANDARD	efb37f883396b5ac15d3a80100fa0fe5	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/57/5749eacbf41c7fce48c4bc0b4e7709615fd17986675661f48fb5f1b62df7d76f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/57/5749eacbf41c7fce48c4bc0b4e7709615fd17986675661f48fb5f1b62df7d76f	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr4.pileups.table	IOPZQPgpR.jruSg4xxEBzpgUJ8zA4mN_	2026-07-16T15:32:53+00:00	14107880	4cff316372b421730e256bd5c3a0e1e8-2	STANDARD	2e4148136dab20f2a0151c07734601cc	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/eb/eb50badb903c3170fb9646aa322e19e490b783f7abad01b777258e61bd0463ef	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/eb/eb50badb903c3170fb9646aa322e19e490b783f7abad01b777258e61bd0463ef	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr5.pileups.table	naDJUE2IWceuP0n7wg4bvVOVXOWntznu	2026-07-16T15:32:53+00:00	12669540	d9d803d36759d0d5fb01bed75fc0ae9c-2	STANDARD	773e81efefa57c1f0dd785db6522291a	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/d0/d0d385c29d011c2fb445095e53dd45b45c601de1d3b7f43983aee3503f2b87de	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/d0/d0d385c29d011c2fb445095e53dd45b45c601de1d3b7f43983aee3503f2b87de	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr6.pileups.table	eo9VsnLtw09Hwm5HDxNPagRnYeJQRlRj	2026-07-16T15:32:53+00:00	12849480	978ea2df92f0082b50e2b8cc61657524-2	STANDARD	4f7073bce2914c4a703ea85746bb1f75	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/85/85316f338b6ce0110248386d3c46721e0015a3eb9a1dbc540a4669825fc039f4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/85/85316f338b6ce0110248386d3c46721e0015a3eb9a1dbc540a4669825fc039f4	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr7.pileups.table	R3uK7sm.Ho8yDNYTTSM3mCM.qmcMbXls	2026-07-16T15:32:53+00:00	11740810	d5c7195947e22d0dbdc265cac381e96d-2	STANDARD	e03d070b0bc7e0f993a1c394a8dcc2a1	2026-07-16T18:44:32+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/88/88c566a8c20ea4cd3a5c33fd3bd205cddf2c1978de8e63cf433708e1574507f6	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/88/88c566a8c20ea4cd3a5c33fd3bd205cddf2c1978de8e63cf433708e1574507f6	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr8.pileups.table	nFv.kfNnzXkxDEJUJnqtJQ8DP2tZnhDf	2026-07-16T15:32:53+00:00	10956211	a1d2f09be8fe4ef93ac4dbf8cafc3a7f-2	STANDARD	de1e738a1f4c087d23b0f4031f226a39	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/ca/ca20ee90c7c3c8185671be9ef595ee474a3abf98cabfb68b4bafeaca42c94d67	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/ca/ca20ee90c7c3c8185671be9ef595ee474a3abf98cabfb68b4bafeaca42c94d67	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chr9.pileups.table	rvkvjwS4RqJgKFfLda7sF8m8_Fb3mZAz	2026-07-16T15:32:53+00:00	8799788	5158cd8ebaea84530a0544466b1d5fe0-2	STANDARD	5a5a4ecf300eae6a67e6b479db0eb0f1	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/41/4153511ea1898892683be7c8ef6fb725c38869f4cafb5a10872c855622bae47a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/41/4153511ea1898892683be7c8ef6fb725c38869f4cafb5a10872c855622bae47a	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/shards/tumor.chrX.pileups.table	T7jtItaKlGMm7VNs9sj6saYq98hLsmNw	2026-07-16T15:32:53+00:00	7953068	08dcd05c859e944919129d9fc9dfc11b	STANDARD	c1fe6d8bb16790838b6eeefeb70d00cc	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9d/9defdacc458448dc118c8e999d0f9b3924fdef0f3724d8f4f6627765ddc501f2	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9d/9defdacc458448dc118c8e999d0f9b3924fdef0f3724d8f4f6627765ddc501f2	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/tumor-segmentation.table	KVcybr5xJBIoQ0JXLl57DsfzU.de8JiD	2026-07-16T15:32:53+00:00	5732	dc42ceddf7a50ec6e9711eafe7608f58	STANDARD	5013b36a16a83b48058ab16d6c73a42a	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f7/f7b6812ee1899871ac665bb2d6f3f428da38c3052a32943bc89a7823f5864249	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f7/f7b6812ee1899871ac665bb2d6f3f428da38c3052a32943bc89a7823f5864249	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/contamination/tumor.pileups.table	rdXuAWMdfuKMxFWbUXOkAiDgGuV48kSX	2026-07-16T15:32:53+00:00	209284846	6bb797a3344e7166b57124a686c946fb-25	STANDARD	8c39070fb837a611bf0d5377a9ffb9b9	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/9e/9ee41f344c1c37967527d29b0b11bb6505c880d700f83dc2af21aaa91eb98622	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/9e/9ee41f344c1c37967527d29b0b11bb6505c880d700f83dc2af21aaa91eb98622	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr1.bed	zPTEzfwGWrI7Ap6dQMiEVy5v9_F6.5Xo	2026-07-16T15:32:54+00:00	1202	a8623de65d2bbf60af94d8ec2c13b94c	STANDARD	371612ee5a613b218dbb8906da7efd3f	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/6e/6eb662e90d46025ca7280a60521789a82b650fb479df445b4228aa8807a0586c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/6e/6eb662e90d46025ca7280a60521789a82b650fb479df445b4228aa8807a0586c	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr1.bedcov.tsv	D4eXy0UPROHTUBkKHAQsPQJUIDT6KJlk	2026-07-16T15:32:54+00:00	2172	ae7fc7afa250855cdabdefbe14d5b0d9	STANDARD	34856f5f0b34231fce20d497d1f31173	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/15/153b1acaedaac6288b6e913f9228037013f414b1c6d17986970323000d64b9d0	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/15/153b1acaedaac6288b6e913f9228037013f414b1c6d17986970323000d64b9d0	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr10.bed	HwTlLiNECzzaaB9ztpwqwSvOwy8pKhOC	2026-07-16T15:32:54+00:00	654	1189a57b83edeef7a20a3dc13b64f4f2	STANDARD	e495fb9cb08f2c7a7db949fabf19b99c	2026-07-16T18:44:35+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/5e/5e85870ed501b8dc61385501f777a0f2a6d4464b46d9b568f0344ade6bf0a09a	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/5e/5e85870ed501b8dc61385501f777a0f2a6d4464b46d9b568f0344ade6bf0a09a	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr10.bedcov.tsv	S3rFr7KTAQprIvPTLPiMkSPwCReP2ICr	2026-07-16T15:32:54+00:00	1194	42a90f7da2efa18f25cd3d851d18fbd9	STANDARD	91d06c88c0c6dddc3dcc23974944b80a	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/48/480945f37be3c3f97b7834fb6aac8a5b39e757589c245bc37a2ec00ca354f090	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/48/480945f37be3c3f97b7834fb6aac8a5b39e757589c245bc37a2ec00ca354f090	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr11.bed	s2VOu18lZKvycycFMcPoyRoUkKqx8h_C	2026-07-16T15:32:54+00:00	680	da52adfadbd04fc02b18827a4941b4eb	STANDARD	a24fbba69cbbc00b1045effcf4929212	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/da/da5173203f2d27ffd7ed3d2087fa0148487d0a796d23eb77b1d033463db68b5e	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/da/da5173203f2d27ffd7ed3d2087fa0148487d0a796d23eb77b1d033463db68b5e	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr11.bedcov.tsv	nUbC5OG.O3PUN2BQn.Wde9txgPFi46rI	2026-07-16T15:32:54+00:00	1236	49153fd24eb03edf8e7e3672e8c10897	STANDARD	5dcec42ead4db096cff9d1f8cd5bfb50	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/f2/f2ee46da449bfc1c5938479d706db3bc0a3e39fff030d5985eb3f303b4245614	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/f2/f2ee46da449bfc1c5938479d706db3bc0a3e39fff030d5985eb3f303b4245614	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr12.bed	drxboR7.1LjSX9czfPnb1U3hEFIxbYmF	2026-07-16T15:32:54+00:00	654	7a242b77205f512add658388ff2fd2f0	STANDARD	3f1b031b7cb6a776cdf8939fe9368585	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/43/431d1060496c18e5b33ca40c29c718159fabd140a059973fb5b3eb294816781f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/43/431d1060496c18e5b33ca40c29c718159fabd140a059973fb5b3eb294816781f	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr12.bedcov.tsv	WnkrUFB.u3T7_y5K68no4hl4ZUNg4vou	2026-07-16T15:32:54+00:00	1193	731f10eac182f44e66b3986fe3ab9aa5	STANDARD	c4db6ab90d8cce34d39e67dcdb6cd4a5	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/8c/8c82a769a1c8b0ff707315dfce880b5e9486c3aec501d92a2ae1670be9b9ec1f	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/8c/8c82a769a1c8b0ff707315dfce880b5e9486c3aec501d92a2ae1670be9b9ec1f	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr13.bed	3bnbDA3YG1WRbHl97FbUBkwmKxzeyhJm	2026-07-16T15:32:54+00:00	550	80019d98b89e8afca9c19767ab594849	STANDARD	f4f1d19af244843b9dde2616733f0934	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/14/148304205fb86e24bfc3a8bddd8228b8463d1dd546b53f52dedd17281fe46030	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/14/148304205fb86e24bfc3a8bddd8228b8463d1dd546b53f52dedd17281fe46030	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr13.bedcov.tsv	7v5IBugPNO35I.J51u5O.WwXm9n9GePL	2026-07-16T15:32:54+00:00	962	80e3f827817a0f37cecedeae2f7affb2	STANDARD	04fc11d1e13ad7ce7a2345d9855a04ab	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b0/b09ccb483070dcedb714bd15b584162b0b6189fa56f13e59b3e42767f7afa3ea	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b0/b09ccb483070dcedb714bd15b584162b0b6189fa56f13e59b3e42767f7afa3ea	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr14.bed	5fIxeG1xJ.Hx7LETLdIV1kMYarYp.yre	2026-07-16T15:32:54+00:00	524	512723485e3466941c4b08625b4137c2	STANDARD	03a2a6792c757152661191e0ca18724a	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/3a/3abd3dd3b27d8ac2b1b26b29c38bd46de4eaa778b507de46768670c903176122	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/3a/3abd3dd3b27d8ac2b1b26b29c38bd46de4eaa778b507de46768670c903176122	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr14.bedcov.tsv	iYvCEYqXrDeVyWjdIVUYtz5fObx4Bbsr	2026-07-16T15:32:54+00:00	918	2c0e30d97c18c5f0507602bea1456a57	STANDARD	27255280b9efe6e31cd31a29b04ba5b1	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/be/be183a829df24dc16fe2ec5891b6653c8744db0aaa5271dc07b32f38db0ce7a5	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/be/be183a829df24dc16fe2ec5891b6653c8744db0aaa5271dc07b32f38db0ce7a5	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr15.bed	GRasBg8IuzAA9C0GM91iyy1ZokufOxCK	2026-07-16T15:32:54+00:00	498	ab389e0e73c44418f8853578b32aa86d	STANDARD	d5bafa5fb6a75899348b9aba987d306f	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/b7/b7563ba3a5059f69b545035d714d5d40220951ea0be897b72ea66d6200b7e64d	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/b7/b7563ba3a5059f69b545035d714d5d40220951ea0be897b72ea66d6200b7e64d	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr15.bedcov.tsv	CX6eiByFmguHA7xW.3Ta7Zc72XNKgBFl	2026-07-16T15:32:54+00:00	871	8bb8fe2461106b41b4d04d69d2ab0fc7	STANDARD	b9a55b5817877adc7f6d565fa113ff18	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/8a/8aae6530724948d889cd3d922bf8967ecb0ff9108fa700f45aba7709f7ea96be	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/8a/8aae6530724948d889cd3d922bf8967ecb0ff9108fa700f45aba7709f7ea96be	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr16.bed	4DrsVEbYQZnfOil_YqIpnjBnijxnRbKV	2026-07-16T15:32:54+00:00	447	4687ee61f58cd82c88f17ba71f5fff5b	STANDARD	f6b182f0dbf5264f18102da77a1b0f22	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/56/568c550e94a54bb1a060ce816e832b8ef59389b90ed3aa1d73d29b43c8e74c35	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/56/568c550e94a54bb1a060ce816e832b8ef59389b90ed3aa1d73d29b43c8e74c35	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr16.bedcov.tsv	QgYakAhXWbJTyLbmTNtjJ1exxhEF5d28	2026-07-16T15:32:54+00:00	808	4abd11af1358e5c42dc28f184a5dd561	STANDARD	e3f2fbde0bdb20a250591a7acc93fe5d	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/6e/6ec434108c1a2bda2d31a259b6c3a5fa06a31796175e4a586f41f7dddb454d6c	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/6e/6ec434108c1a2bda2d31a259b6c3a5fa06a31796175e4a586f41f7dddb454d6c	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr17.bed	tyX4ez_gY4vv0gL32yxF..bCX5jzfHrN	2026-07-16T15:32:54+00:00	399	ccbb18a2956204629669f860d332e79d	STANDARD	03086dfea8978b0ee85082a19c07e18f	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/26/26981299301cd2be7a92593c0ed655dcac651085c07237213837369f1e687ab8	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/26/26981299301cd2be7a92593c0ed655dcac651085c07237213837369f1e687ab8	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr17.bedcov.tsv	sSgWxF5XAQEj0WFpCnGCm9JdrWyz3nok	2026-07-16T15:32:54+00:00	738	2dd83a9cd401b8ab765b956cdb822d4c	STANDARD	3f4f4ded000f23e04a5e3ac225a32c85	2026-07-16T18:44:36+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/47/474b8406d4c1b800f0f58f8b3ecfa464208d52ef1247978038c256b00b44e2ab	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/47/474b8406d4c1b800f0f58f8b3ecfa464208d52ef1247978038c256b00b44e2ab	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr18.bed	DM2QtGWe3BVWwEgQzb89TIUS3lnUC3vb	2026-07-16T15:32:54+00:00	399	1c1ee7f1a164a118980f9ec04ac19abe	STANDARD	c3b49faeae5dd86af133ddd2559b5ed0	2026-07-16T18:44:38+00:00	AES256	copied
version-history/2026-07-16-snapshot/objects/be/be187cb075c299c5565d5654cda75d04efff7d509921cd8251f9974a3a8fa4d4	https://diana-omics-results-172630973301-us-east-1.s3.us-east-1.amazonaws.com/version-history/2026-07-16-snapshot/objects/be/be187cb075c299c5565d5654cda75d04efff7d509921cd8251f9974a3a8fa4d4	runs/diana-hrd/diana-wgs-hrd-20260716T033101Z/early-look/early-look-intersected-20260716T150517Z/artifacts/coverage_cnv/chr18.bedcov.tsv	4iyNEC2f45yttbviY7SC8uyXLgeIY9qv	2026-07-16T15:32:54+00:00	737	d0b9d9d06106575ab73dca5ddcde9101	STANDARD	70bf820fe14dd2899f8758522be49e9e	2026-07-16T18:44:39+00:00	AES256	copied
